date,observed,trend,seasonal,residual
2015-01-13,16418.0,25591.5095890411,-8143.702613751605,-1029.8069752894944
2015-01-14,16542.0,25595.287671232876,-8235.742283412137,-817.545387820739
2015-01-15,17596.0,25605.290410958907,-7226.551816086367,-782.7385948725405
2015-01-16,18490.0,25615.087671232883,-6266.387102185255,-858.700569047628
2015-01-17,19967.0,25624.397260273978,-6962.388963626606,1304.991703352628
2015-01-18,21025.0,25634.969863013703,-7347.782605889876,2737.8127428761736
2015-01-19,14168.0,25603.827397260276,-7769.732960481912,-3666.094436778364
2015-01-20,16309.0,25618.26301369863,-8190.103041101346,-1119.1599725972837
2015-01-21,16381.0,25622.68493150685,-8463.753121720782,-777.9318097860687
2015-01-22,17630.0,25633.578082191783,-7214.894709189533,-788.6833730022499
2015-01-23,18720.0,25644.024657534253,-6324.712461041846,-599.3121964924076
2015-01-24,19820.0,25653.624657534252,-7008.324185496897,1174.6995279626453
2015-01-25,21212.0,25662.600000000002,-7252.561115431398,2801.961115431396
2015-01-26,14069.0,25629.964383561644,-7800.286812489188,-3760.677571072456
2015-01-27,16418.0,25645.372602739724,-8219.61853694424,-1007.7540657954851
2015-01-28,16457.0,25648.909589041094,-8404.618754549976,-787.2908344911175
2015-01-29,17272.0,25659.134246575337,-7432.035410511877,-955.0988360634601
2015-01-30,18772.0,25668.81643835616,-6379.479463734051,-517.3369746221088
2015-01-31,19900.0,25678.96164383561,-7014.547626545269,1235.5859827096592
2015-02-01,23395.0,25688.52328767123,-5782.568666068813,3489.0453783975845
2015-02-02,15583.0,25662.372602739724,-5867.888335729343,-4211.484267010381
2015-02-03,18109.0,25675.45479452054,-6406.136772513162,-1160.318022007379
2015-02-04,18129.0,25678.531506849315,-6668.349044913421,-881.182461935894
2015-02-05,19549.0,25687.35342465753,-5341.611728272581,-796.7416963849482
2015-02-06,20807.0,25696.654794520546,-4338.758247248182,-550.8965472723639
2015-02-07,22209.0,25706.202739726028,-5165.726136086796,1668.523396360768
2015-02-08,23586.0,25716.16438356164,-5336.566353692532,3206.4019701308907
2015-02-09,15756.0,25687.553424657533,-5940.859174037993,-3990.69425061954
2015-02-10,18379.0,25700.805479452054,-6507.487884794415,-814.3175946576393
2015-02-11,18330.0,25703.50684931507,-6627.307828427547,-746.1990208875213
2015-02-12,19513.0,25712.53698630137,-5368.5118816497215,-831.0251046516478
2015-02-13,20586.0,25721.375342465755,-4365.41730473491,-769.9580377308448
2015-02-14,22041.0,25730.854794520546,-5113.505193573522,1423.6503990529754
2015-02-15,23276.0,25740.11232876712,-5503.159109809398,3039.046781042276
2015-02-16,15509.0,25711.764383561644,-6030.831108237051,-4171.933275324593
2015-02-17,18261.0,25724.46301369863,-6520.872969678404,-942.5900440202267
2015-02-18,18167.0,25728.238356164384,-6787.706611941673,-773.5317442227106
2015-02-19,19773.0,25736.98630136986,-5338.87998023234,-625.1063211375194
2015-02-20,20843.0,25746.947945205473,-4420.270882769584,-483.67706243588873
2015-02-21,22021.0,25756.72328767123,-5173.902333252033,1438.1790455808032
2015-02-22,23501.0,25766.6301369863,-5494.25268784407,3228.622550857771
2015-02-23,15493.0,25738.728767123284,-6080.137289011453,-4165.591478111832
2015-02-24,18100.0,25751.698630136983,-6545.019698398011,-1106.678931738972
2015-02-25,18161.0,25754.279452054798,-6774.800737921556,-818.4787141332417
2015-02-26,19592.0,25763.4,-5418.484243198526,-752.9157568014753
2015-02-27,20709.0,25772.92602739726,-4450.879529297413,-613.0464980998486
2015-02-28,21939.0,25781.567123287674,-5228.870979779863,1386.303856492189
2015-03-01,28266.0,25791.66301369863,-3098.4996905362837,5572.836676837653
2015-03-02,18676.0,25764.17260273973,-2262.722373895445,-4825.450228844285
2015-03-03,21866.0,25776.78356164384,-2867.7050572546045,-1043.0785043892342
2015-03-04,21850.0,25779.920547945207,-2984.4718502028063,-945.4486977424003
2015-03-05,23536.0,25788.35890410959,-1587.5411089044328,-664.8177952051583
2015-03-06,24881.0,25797.117808219176,-227.09529911290844,-689.022509106268
2015-03-07,26729.0,25804.739726027394,-1195.2511331569995,2119.5114071296057
2015-03-08,28151.0,25814.394520547943,-1765.505049392873,4102.11052884493
2015-03-09,18575.0,25787.687671232874,-2276.690472478063,-4935.997198754811
2015-03-10,21732.0,25799.64931506849,-2965.8326078920177,-1101.8167071764733
2015-03-11,21864.0,25802.712328767124,-3206.9862501552902,-731.7260786118336
2015-03-12,23506.0,25810.479452054795,-1620.926741733627,-683.5527103211678
2015-03-13,25084.0,25819.42191780822,-249.78065796950136,-485.64125983871895
2015-03-14,26436.0,25827.01917808219,-1257.5375879040055,1866.518409821814
2015-03-15,28128.0,25835.479452054795,-1592.5832849617962,3885.1038329070016
2015-03-16,18880.0,25808.353424657533,-2338.915009416849,-4589.438415240684
2015-03-17,21806.0,25820.98082191781,-2995.9968708582023,-1018.9839510596062
2015-03-18,21819.0,25824.120547945207,-3213.678184354348,-791.4423635908593
2015-03-19,23176.0,25832.14246575343,-1685.1090868915928,-971.033378861837
2015-03-20,25513.0,25840.073972602742,-388.1038250452748,61.0298524425325
2015-03-21,26611.0,25847.871232876714,-1342.2656864866267,2105.3944536099125
2015-03-22,28296.0,25856.361643835622,-1660.5623424485277,4100.200698612905
2015-03-23,18606.0,25830.673972602744,-2322.3274915611128,-4902.346481041632
2015-03-24,21887.0,25842.545205479455,-3015.2263393038343,-940.3188661756208
2015-03-25,21688.0,25845.134246575344,-3336.6671048547764,-820.4671417205677
2015-03-26,23218.0,25853.821917808218,-1734.345678624896,-901.4762391833221
2015-03-27,24810.0,25861.60821917808,-453.40726609364606,-598.2009530844346
2015-03-28,26389.0,25870.62739726027,-1314.5357028774636,1832.908305617195
2015-03-29,28255.0,25878.736986301363,-1722.379208154431,4098.642221853068
2015-03-30,18910.0,25852.93150684931,-2375.0972339793475,-4567.834272869961
2015-03-31,21807.0,25865.684931506847,-2944.354437886455,-1114.3304936203917
2015-04-01,25302.0,25868.852054794515,-1538.2138335743812,971.3617787798657
2015-04-02,27441.0,25876.37260273972,2222.4571816965954,-657.829784436316
2015-04-03,29424.0,25883.326027397256,3681.6712106662003,-140.99723806345582
2015-04-04,30829.0,25891.17260273972,2681.5361985399163,2256.291198720364
2015-04-05,32725.0,25898.767123287667,2044.6280357287003,4781.604840983632
2015-04-06,21875.0,25875.12328767123,1395.1752153832354,-5395.298503054466
2015-04-07,25554.0,25886.342465753423,680.9908881884588,-1013.3333539418821
2015-04-08,25013.0,25889.764383561644,327.24382126765306,-1204.0082048292966
2015-04-09,27528.0,25896.323287671235,2279.2397680454774,-647.5630557167128
2015-04-10,29001.0,25903.008219178082,3610.2795504397423,-512.2877696178243
2015-04-11,31027.0,25910.520547945205,2708.14070269702,2408.3387493577748
2015-04-12,32972.0,25919.515068493154,2092.7919919405986,4959.692939566247
2015-04-13,21687.0,25895.54246575343,1301.994514060889,-5510.53697981432
2015-04-14,25281.0,25907.106849315074,604.9756663181641,-1231.0825156332385
2015-04-15,25078.0,25909.213698630138,189.4247637809215,-1020.638462411059
2015-04-16,27477.0,25917.095890410965,2169.1818064491567,-609.2776968601215
2015-04-17,29424.0,25925.46575342466,3620.9410408982158,-122.40679432287743
2015-04-18,31103.0,25933.545205479455,2655.6032890459037,2513.8515054746413
2015-04-19,33013.0,25941.391780821923,2029.2956741798941,5042.312544998183
2015-04-20,21693.0,25916.758904109593,1265.7190182179938,-5489.477922327586
2015-04-21,25243.0,25928.443835616443,639.0377047218459,-1324.4815403382886
2015-04-22,25459.0,25930.808219178085,358.1766651983013,-829.9848843763863
2015-04-23,27391.0,25937.61095890411,2137.5364475925653,-684.1474064966769
2015-04-24,29015.0,25945.095890410965,3570.9411614936766,-501.03705190464143
2015-04-25,30837.0,25952.695890410963,2482.2143685454753,2402.0897410435614
2015-04-26,32965.0,25961.167123287676,2018.5231920356293,4985.309684676695
2015-04-27,21792.0,25936.73150684932,1237.3333853887966,-5382.064892238115
2015-04-28,25437.0,25948.37534246576,591.6701540844308,-1103.0454965501897
2015-04-29,25375.0,25951.484931506853,305.05295017732465,-881.5378816841778
2015-04-30,27506.0,25957.838356164386,2153.1793079140525,-605.0176640784384
2015-05-01,31268.0,25965.91780821918,4749.537994417906,552.5441973629149
2015-05-02,33053.0,25973.975342465757,4533.136680921758,2545.8879766124846
2015-05-03,34732.0,25982.43835616439,3927.7720797543766,4821.789564081231
2015-05-04,23355.0,25956.810958904116,3172.860081326723,-5774.671040230839
2015-05-05,27256.0,25969.14246575343,2517.075206186742,-1230.2176719401718
2015-05-06,27375.0,25972.715068493155,2222.140742005662,-819.8558104988169
2015-05-07,29216.0,25981.553424657537,4027.6550449478723,-793.2084696054094
2015-05-08,31214.0,25988.986301369863,5556.846060218851,-331.83236158871387
2015-05-09,33102.0,25996.969863013703,4499.9044727501005,2605.125664236197
2015-05-10,35067.0,26005.893150684937,3945.7437071991594,5115.363142115904
2015-05-11,23295.0,25979.506849315072,3044.24924301808,-5728.756092333152
2015-05-12,27255.0,25992.438356164388,2420.5219021246726,-1157.9602582890607
2015-05-13,27244.0,25995.126027397262,2064.8734653408546,-815.9994927381167
2015-05-14,29545.0,26002.717808219182,4070.9066723926503,-528.6244806118325
2015-05-15,31220.0,26010.81643835617,5489.751934238969,-280.5683725951394
2015-05-16,33216.0,26019.334246575345,4344.310072797616,2852.355680627039
2015-05-17,35300.0,26027.876712328765,4015.1241017672232,5256.999185904011
2015-05-18,23409.0,26002.090410958903,3002.6175827916218,-5595.707993750524
2015-05-19,27512.0,26015.219178082192,2389.1894199804065,-892.4085980625987
2015-05-20,27574.0,26018.10958904109,2119.914133881519,-564.0237229226095
2015-05-21,29428.0,26025.81095890411,4076.6711765497525,-674.4821354538612
2015-05-22,30977.0,26034.326027397263,5500.276438396072,-557.6024657933349
2015-05-23,33135.0,26043.619178082194,4303.823070105404,2787.557751812402
2015-05-24,35124.0,26051.805479452058,3813.311619622955,5258.882900924988
2015-05-25,23434.0,26024.81369863014,2990.624278729546,-5581.437977359686
2015-05-26,27535.0,26037.317808219177,2459.523787151209,-961.8415953703861
2015-05-27,27340.0,26040.052054794516,2025.343295572871,-725.3953503673872
2015-05-28,29231.0,26048.309589041095,3911.2658176931604,-728.5754067342555
2015-05-29,31379.0,26057.29589041096,5560.162038443591,-238.4579288545492
2015-05-30,33074.0,26065.317808219177,4375.427574262512,2633.2546175183106
2015-05-31,35037.0,26074.038356164383,3609.05365802664,5353.907985808977
2015-06-01,24904.0,26047.569863013698,4000.2808376811786,-5143.850700694877
2015-06-02,29260.0,26055.871232876714,4179.6811680206465,-975.5524008973607
2015-06-03,29111.0,26057.8602739726,3648.707799729978,-595.5680737025791
2015-06-04,31413.0,26063.928767123285,5831.686212261227,-482.6149793845125
2015-06-05,33351.0,26069.306849315064,7500.201063148643,-218.50791246370682
2015-06-06,35314.0,26075.528767123284,6293.249064720989,2945.2221681557276
2015-06-07,37528.0,26082.378082191775,5772.624189581007,5672.9977282272175
2015-06-08,24907.0,26064.66575342465,4908.556574714996,-6066.222328139647
2015-06-09,29264.0,26073.539726027393,4157.0511516298075,-966.5908776572005
2015-06-10,29056.0,26075.230136986298,3764.762714845989,-783.9928518322872
2015-06-11,31403.0,26080.353424657525,5880.161401349844,-557.5148260073693
2015-06-12,33313.0,26086.076712328762,7453.120635798902,-226.19734812766455
2015-06-13,35597.0,26092.23561643835,6280.487541480836,3224.276842080815
2015-06-14,37802.0,26097.712328767117,5807.150885518937,5897.136785713947
2015-06-15,24819.0,26079.06849315068,4978.5342295570335,-6238.602722707714
2015-06-16,29246.0,26089.199999999993,4115.155381814309,-958.3553818143027
2015-06-17,29104.0,26091.936986301364,3641.4866710578885,-629.423657359252
2015-06-18,31188.0,26096.627397260272,5854.300152082289,-762.9275493425612
2015-06-19,33201.0,26102.391780821916,7357.919112558744,-259.31089338065976
2015-06-20,35337.0,26107.40273972602,6290.715607281777,2938.8816529922015
2015-06-21,37431.0,26114.61917808219,5729.564156799327,5586.816665118483
2015-06-22,24773.0,26095.91232876712,4706.130514536055,-6029.042843303176
2015-06-23,29165.0,26104.010958904102,4185.030022957717,-1124.040981861819
2015-06-24,29154.0,26105.47123287671,3644.3415861738986,-595.8128190506077
2015-06-25,31048.0,26111.819178082187,5611.341916513368,-675.1610945955554
2015-06-26,33415.0,26118.038356164387,7544.316493428179,-247.3548495925652
2015-06-27,35251.0,26124.55068493151,6374.0833991101135,2752.3659159583767
2015-06-28,37410.0,26129.89589041096,5583.741811641365,5696.362297947675
2015-06-29,25074.0,26110.819178082194,4779.356936501382,-5816.176114583576
2015-06-30,29345.0,26120.449315068498,4079.938088758658,-855.3874038271556
2015-07-01,30703.0,26122.597260273975,4472.023350604978,108.3793891210471
2015-07-02,33134.0,26128.457534246576,7750.0076308381595,-744.4651650847354
2015-07-03,35498.0,26136.490410958908,9498.635576043638,-137.12598700254603
2015-07-04,37776.0,26143.506849315072,8209.165641662232,3423.327509022696
2015-07-05,39740.0,26152.035616438356,7498.630778240268,6089.333605321376
2015-07-06,26519.0,26135.86575342466,6553.5704353662495,-6170.436188790909
2015-07-07,30916.0,26145.649315068495,5740.893654136066,-970.5429692045609
2015-07-08,31200.0,26149.389041095892,5647.435503042871,-596.8245441387626
2015-07-09,32963.0,26157.153424657532,7355.749406744195,-549.9028314017269
2015-07-10,35418.0,26164.21643835616,9413.369611815384,-159.58605017154514
2015-07-11,37640.0,26171.046575342465,8243.756392229036,3225.1970324284994
2015-07-12,39794.0,26178.91506849315,7609.092213738577,6005.992717768275
2015-07-13,26708.0,26163.090410958903,6595.430774974147,-6050.52118593305
2015-07-14,30928.0,26173.372602739728,5791.006596483691,-1036.3791992234192
2015-07-15,31097.0,26176.745205479452,5490.910637171316,-570.6558426507681
2015-07-16,33179.0,26184.265753424654,7555.306732653463,-560.5724860781165
2015-07-17,35368.0,26191.821917808218,9371.048581560266,-194.87049936848416
2015-07-18,37568.0,26200.5205479452,8224.677553754742,3142.8018983000566
2015-07-19,39667.0,26208.317808219173,7427.0128273190785,6031.669364461748
2015-07-20,26777.0,26192.08493150684,6719.129470746431,-6134.214402253272
2015-07-21,30881.0,26202.046575342458,5830.6099497902205,-1151.6565251326783
2015-07-22,31013.0,26206.547945205475,5422.927689107983,-616.4756343134577
2015-07-23,33244.0,26213.654794520546,7549.370359932594,-519.0251544531393
2015-07-24,35459.0,26220.813698630132,9316.88042801748,-78.6941266476133
2015-07-25,37608.0,26228.47123287671,8150.850222129762,3228.6785449935287
2015-07-26,39536.0,26236.56438356164,7497.547687474924,5801.887928963437
2015-07-27,26406.0,26220.287671232873,6653.336111724192,-6467.623782957065
2015-07-28,30946.0,26230.493150684928,5716.469741452914,-1000.9628921378417
2015-07-29,30912.0,26234.890410958906,5223.7633711816325,-546.6537821405382
2015-07-30,33443.0,26241.901369863015,7559.853713239123,-358.7550831021381
2015-07-31,35309.0,26249.94794520548,9349.172548447295,-290.1204936527756
2015-08-01,33345.0,26257.517808219178,5762.833849408897,1324.6483423719255
2015-08-02,35387.0,26265.241095890415,3565.9915887266575,5555.767315382927
2015-08-03,23701.0,26247.745205479452,2729.4052184553775,-5276.15042393483
2015-08-04,27120.0,26259.301369863013,1878.7196701019084,-1018.0210399649213
2015-08-05,27202.0,26263.8602739726,1592.0111080498075,-653.8713820224086
2015-08-06,29477.0,26271.673972602737,3582.8247377785287,-377.49871038126594
2015-08-07,31296.0,26279.742465753425,5120.080011342868,-103.82247709629246
2015-08-08,33312.0,26288.487671232877,4040.243230112684,2983.269098654439
2015-08-09,35331.0,26296.260273972603,3458.2053529920895,5576.534373035308
2015-08-10,23336.0,26278.301369863017,2617.939530666015,-5560.240900529032
2015-08-11,27228.0,26289.600000000002,1931.2852151892575,-992.8852151892597
2015-08-12,27069.0,26292.835616438355,1495.3793928631842,-719.2150093015391
2015-08-13,29310.0,26300.854794520546,3442.5557623179334,-433.4105568384798
2015-08-14,31302.0,26309.08493150685,5131.75898108775,-138.84391259460153
2015-08-15,33119.0,26318.547945205482,3891.983569720582,2908.4684850739354
2015-08-16,35148.0,26327.295890410966,3416.294185750672,5404.409923838362
2015-08-17,23547.0,26309.85753424658,2708.261240136927,-5471.118774383508
2015-08-18,27094.0,26321.515068493154,1918.0573356190737,-1145.5724041122278
2015-08-19,27417.0,26325.89041095891,1522.9597324710833,-431.8501434299926
2015-08-20,29293.0,26333.695890410963,3551.4867868573365,-592.1826772682998
2015-08-21,31598.0,26341.77260273973,5240.453841243594,15.773556016676594
2015-08-22,33080.0,26350.358904109595,3856.9113065887536,2872.7297893016516
2015-08-23,35223.0,26359.890410958906,3357.8739774133664,5505.235611627728
2015-08-24,23355.0,26342.18082191781,2547.495278374963,-5534.676100292772
2015-08-25,27058.0,26353.975342465757,1780.1741135831346,-1076.149456048892
2015-08-26,27259.0,26357.88767123288,1512.0934967365142,-610.9811679693926
2015-08-27,29414.0,26366.2,3559.9772634515366,-512.1772634515373
2015-08-28,31286.0,26374.408219178084,5103.938838385738,-192.34705756382118
2015-08-29,33113.0,26383.671232876713,3897.171646196652,2832.1571209266344
2015-08-30,35404.0,26393.25205479452,3449.01596085688,5561.731984348599
2015-08-31,23577.0,26362.15616438356,2516.3084946951913,-5301.464659078751
2015-09-01,25375.0,26375.87123287671,853.3144531910356,-1854.1856860677462
2015-09-02,25486.0,26380.49589041096,-267.1968485870933,-627.2990418238657
2015-09-03,27467.0,26391.032876712332,1483.4173290868332,-407.45020579916513
2015-09-04,29415.0,26400.93150684932,2853.5810958018565,160.48739734882383
2015-09-05,30808.0,26412.120547945207,1879.0851364894827,2516.79431556531
2015-09-06,32969.0,26421.96712328767,1263.9102730675197,5283.122603644809
2015-09-07,21833.0,26399.882191780824,604.6751356729536,-5171.557327453777
2015-09-08,25362.0,26413.630136986307,-114.93096062572398,-936.6991763605828
2015-09-09,25604.0,26419.476712328775,-335.46089254083813,-480.0158197879366
2015-09-10,27349.0,26429.208219178086,1457.3352029413093,-537.5434221193957
2015-09-11,29173.0,26439.789041095897,2888.0348600672896,-154.82390116318675
2015-09-12,30496.0,26449.736986301377,1642.064928152174,2404.198085546449
2015-09-13,32896.0,26460.380821917814,1302.448420894594,5133.170757187592
2015-09-14,21728.0,26439.356164383564,618.5310917192063,-5329.88725610277
2015-09-15,25728.0,26452.580821917814,-32.7161004698802,-691.8647214479341
2015-09-16,25589.0,26457.249315068497,-382.7419227959533,-485.5073922725435
2015-09-17,27367.0,26467.463013698634,1345.2656795355067,-445.728693234141
2015-09-18,29161.0,26478.66849315069,2878.2442407710773,-195.91273392176709
2015-09-19,30976.0,26487.446575342474,1934.6781444724,2553.875280185126
2015-09-20,32869.0,26497.994520547956,1326.0304043381072,5044.975075113936
2015-09-21,22012.0,26476.304109589048,652.6670477654592,-5116.971157354506
2015-09-22,25355.0,26490.821917808225,-100.21082935513436,-1035.611088453091
2015-09-23,25368.0,26495.868493150687,-446.7906242839472,-681.0778688667397
2015-09-24,27391.0,26506.093150684934,1273.246567088612,-388.3397177735458
2015-09-25,29104.0,26516.145205479457,2816.8212927077434,-228.9664981872006
2015-09-26,30867.0,26526.638356164392,1694.6047854501628,2645.7568583854445
2015-09-27,32705.0,26537.876712328773,1200.477045315872,4966.646242355356
2015-09-28,21847.0,26516.487671232884,455.8638257295239,-5125.351496962408
2015-09-29,25587.0,26529.578082191787,-95.16309248695865,-847.4149897048283
2015-09-30,25445.0,26534.95342465754,-531.5593257719363,-558.3940988856023
2015-10-01,25417.0,26534.46849315069,196.13320806637606,-1313.601701217065
2015-10-02,27127.0,26546.178082191782,660.8893035485231,-80.06738574030499
2015-10-03,28730.0,26556.03287671233,-281.9184365857694,2455.8855598734413
2015-10-04,30353.0,26569.326027397263,-702.3661767200629,4486.0401493228
2015-10-05,20370.0,26544.169863013703,-1468.5454237036715,-4705.624439310031
2015-10-06,23618.0,26559.857534246577,-2116.9575473996065,-824.8999868469709
2015-10-07,23594.0,26565.161643835614,-2482.303369725679,-488.8582741099349
2015-10-08,25260.0,26578.046575342465,-770.6617947914793,-547.3847805509857
2015-10-09,26685.0,26589.235616438353,594.2406020605293,-498.4762184988821
2015-10-10,28478.0,26601.882191780816,-320.03234355321433,2196.150151772398
2015-10-11,30534.0,26614.769863013695,-926.9803576601098,4846.210494646415
2015-10-12,20316.0,26589.67671232876,-1424.6220703971421,-4849.054641931619
2015-10-13,23738.0,26605.93424657534,-2092.4155639560927,-775.5186826192471
2015-10-14,23548.0,26612.032876712325,-2485.94878354244,-578.0840931698845
2015-10-15,25339.0,26624.158904109587,-784.2452908000206,-500.91361330956613
2015-10-16,26984.0,26635.030136986297,553.203955367058,-204.23409235335532
2015-10-17,28702.0,26645.66575342465,-307.00488065764466,2363.339127232993
2015-10-18,30511.0,26658.38904109589,-812.0581002439922,4664.669059148104
2015-10-19,20182.0,26632.76438356164,-1527.3288540769138,-4923.435529484726
2015-10-20,23680.0,26649.364383561642,-2069.893306539973,-899.4710770216693
2015-10-21,23677.0,26655.895890410957,-2368.411731605774,-610.4841588051827
2015-10-22,25347.0,26666.70136986301,-669.1022114660936,-650.5991583969171
2015-10-23,27057.0,26678.186301369864,629.7371716872851,-250.92347305714907
2015-10-24,28733.0,26689.969863013695,-357.8831711867325,2400.913308173037
2015-10-25,30639.0,26702.953424657535,-850.5533770744518,4786.5999524169165
2015-10-26,20188.0,26677.334246575345,-1538.572076112852,-4950.762170462493
2015-10-27,23651.0,26693.953424657535,-2297.978172411529,-744.9752522460058
2015-10-28,23792.0,26699.690410958905,-2466.962898847192,-440.72751211171317
2015-10-29,24999.0,26711.421917808217,-851.8352965157308,-860.5866212924859
2015-10-30,27160.0,26723.51506849315,577.4106619801129,-140.92573047326334
2015-10-31,28844.0,26730.405479452053,-486.792146647329,2600.3866671952765
2015-11-01,32817.0,26743.550684931506,334.0247707526262,5739.424544315868
2015-11-02,21871.0,26717.71780821918,219.6241539060055,-5066.341962125184
2015-11-03,25586.0,26734.739726027394,-154.65701088582097,-994.0827151415729
2015-11-04,25555.0,26741.991780821918,-698.2861208831276,-488.7056599387903
2015-11-05,27526.0,26753.83561643836,1173.7406595305254,-401.5762759688839
2015-11-06,29107.0,26766.978082191785,2652.2600426839035,-312.2381248756883
2015-11-07,30781.0,26779.693150684932,1516.5553162482427,2484.751533066825
2015-11-08,32839.0,26793.986301369863,1047.2494939221708,4997.764204707966
2015-11-09,21544.0,26767.62191780822,193.9086031029456,-5417.530520911167
2015-11-10,25442.0,26784.580821917807,-410.5731096340834,-932.0077122837237
2015-11-11,25533.0,26790.589041095893,-613.1419456587889,-644.4470954371038
2015-11-12,27332.0,26803.468493150685,1076.969766261713,-548.4382594123983
2015-11-13,29194.0,26815.161643835618,2607.228875442489,-228.3905192781067
2015-11-14,31112.0,26826.931506849316,1595.7137380479228,2689.3547551027614
2015-11-15,32854.0,26839.701369863014,1044.0588746259598,4970.239755511026
2015-11-16,21942.0,26813.09315068493,250.2105865464608,-5121.303737231391
2015-11-17,25672.0,26829.887671232875,-370.43331797139285,-787.4543532614819
2015-11-18,25412.0,26835.950684931508,-737.1544827632209,-686.7962021682866
2015-11-19,27287.0,26847.3397260274,1063.8438044997467,-624.1835305271463
2015-11-20,29165.0,26860.1095890411,2494.4377082010706,-189.54729724217214
2015-11-21,31082.0,26872.706849315073,1444.5565434092434,2764.736607275684
2015-11-22,32732.0,26885.800000000003,1041.6972964256374,4804.50270357436
2015-11-23,21653.0,26859.301369863017,93.31311793518003,-5299.614487798197
2015-11-24,25667.0,26875.512328767127,-321.7176358977416,-886.7946928693851
2015-11-25,25490.0,26880.901369863015,-778.8749650731294,-612.0264047898858
2015-11-26,27637.0,26892.372602739728,1129.5156509569617,-384.8882536966896
2015-11-27,29359.0,26905.383561643837,2554.9687327404777,-101.35229438431497
2015-11-28,30957.0,26918.26575342466,1383.7303076746778,2655.0039389006615
2015-11-29,32834.0,26932.780821917815,953.6666771294255,4947.552500952759
2015-11-30,21663.0,26905.304109589044,154.1301698718457,-5396.434279460889
2015-12-01,18016.0,26917.232876712333,-4738.801405878884,-4162.431470833449
2015-12-02,18243.0,26923.909589041094,-8182.623940533724,-498.28564850736984
2015-12-03,19543.0,26936.857534246574,-7111.575790257057,-282.28174398951705
2015-12-04,20652.0,26948.920547945207,-5936.515585185871,-360.40496275933583
2015-12-05,22237.0,26962.17260273973,-6701.264695183176,1976.092092443445
2015-12-06,23745.0,26977.241095890415,-7028.173257235278,3795.932161344863
2015-12-07,15550.0,26949.81369863014,-7749.2538740819,-3650.5598245482397
2015-12-08,18296.0,26968.279452054798,-8116.643532024408,-555.6359200303896
2015-12-09,18273.0,26974.572602739725,-8211.104422843633,-490.4681798960919
2015-12-10,19299.0,26988.065753424657,-7053.979560238198,-635.0861931864583
2015-12-11,20780.0,27000.717808219182,-5914.74017708482,-305.9776311343621
2015-12-12,22122.0,27014.47671232877,-6739.273944616376,1846.7972322876049
2015-12-13,23290.0,27028.482191780826,-7145.1836025588855,3406.7014107780597
2015-12-14,15663.0,26999.057534246578,-7581.064219405506,-3754.993314841072
2015-12-15,18454.0,27017.868493150687,-8016.498808854868,-547.3696842958188
2015-12-16,18517.0,27024.224657534247,-8210.83148049601,-296.3931770382369
2015-12-17,19401.0,27037.331506849314,-7062.424974054959,-573.9065327943545
2015-12-18,20837.0,27051.120547945207,-6004.090796381033,-210.02975156417415
2015-12-19,21835.0,27064.356164383564,-6850.302372131763,1620.9462077481994
2015-12-20,23579.0,27078.391780821916,-7195.454221855095,3696.0624410331793
2015-12-21,15669.0,27049.879452054793,-7608.898126372949,-3771.9813256818434
2015-12-22,18008.0,27067.972602739723,-8130.03572952094,-929.9368732187831
2015-12-23,18031.0,27075.630136986303,-8304.71908609359,-739.9110508927133
2015-12-24,19591.0,27088.745205479452,-7162.203538556649,-335.5416669228034
2015-12-25,20877.0,27102.71506849315,-6001.465525266283,-224.2495432268679
2015-12-26,22256.0,27116.27397260274,-6829.929703756739,1969.655731154
2015-12-27,23268.0,27131.808219178078,-7203.572512384181,3339.7642932061035
2015-12-28,15569.0,27102.969863013695,-7796.685457997926,-3737.284405015769
2015-12-29,18403.0,27120.68219178082,-8272.905800871944,-444.7763909088753
2015-12-30,18191.0,27126.96438356164,-8412.158472513087,-523.8059110485538
2015-12-31,19377.0,27135.53698630137,-7272.910322236421,-485.6266640649483
2016-01-01,20158.0,27150.465753424654,-6410.652378712927,-581.8133747117272
2016-01-02,21280.0,27164.26301369863,-6173.988439266583,289.7254255679527
2016-01-03,22911.0,27178.857534246574,-6917.886191118894,2650.0286568723204
2016-01-04,15199.0,27148.86301369863,-7103.519833382166,-4846.343180316462
2016-01-05,17806.0,27167.693150684932,-7675.558407152285,-1686.134743532647
2016-01-06,17789.0,27174.18904109589,-8106.404104210078,-1278.7849368858133
2016-01-07,19107.0,27187.863013698632,-8324.022404007594,243.15939030896152
2016-01-08,20265.0,27202.158904109594,-7138.967279147578,201.80837503798375
2016-01-09,21309.0,27216.665753424662,-6172.632702232768,264.96694880810537
2016-01-10,22811.0,27232.52054794521,-6881.908536276858,2460.3879883316495
2016-01-11,15385.0,27202.693150684936,-7173.53121963602,-4644.161931048916
2016-01-12,17721.0,27221.008219178086,-7753.2492454609355,-1746.7589737171502
2016-01-13,17649.0,27229.42739726028,-8143.702613751605,-1436.7247835086737
2016-01-14,19287.0,27242.438356164388,-8235.742283412137,280.303927247749
2016-01-15,20354.0,27256.564383561647,-7226.551816086367,323.98743252472013
2016-01-16,21665.0,27270.852054794523,-6266.387102185255,660.535047390732
2016-01-17,22813.0,27286.41095890411,-6962.388963626606,2488.978004722495
2016-01-18,15100.0,27256.51780821918,-7347.782605889876,-4808.735202329305
2016-01-19,17804.0,27275.928767123292,-7769.732960481912,-1702.19580664138
